Mes,Pais,Pais_join,Nivel tecnologico,fob_total,kg_total
4,Panamá,PANAMA,Manufacturas de tecnología media,8200079.61,1920455.07
4,Panamá,PANAMA,Otras transacciones,210037.06,16455.62
4,Paraguay,PARAGUAY,Bienes primarios,373830.74,20918.56
4,Paraguay,PARAGUAY,Manufacturas basadas en recursos naturales,368418.96,472466.85000000003
4,Paraguay,PARAGUAY,Manufacturas de alta tecnología,253789.16999999998,1002.1
4,Paraguay,PARAGUAY,Manufacturas de baja tecnología,1115042.12,213928.52
4,Paraguay,PARAGUAY,Manufacturas de tecnología media,938147.83,84889.78
4,Paraguay,PARAGUAY,Otras transacciones,14061.5,2221.33
4,Países Bajos,PAISES BAJOS,Bienes primarios,128910902.97999999,940407267.65
4,Países Bajos,PAISES BAJOS,Manufacturas basadas en recursos naturales,4307290.62,4280926.62
4,Países Bajos,PAISES BAJOS,Manufacturas de alta tecnología,536574.17,15134.980000000001
4,Países Bajos,PAISES BAJOS,Manufacturas de baja tecnología,997839.7,118222.43000000001
4,Países Bajos,PAISES BAJOS,Manufacturas de tecnología media,5345953.84,2145797.22
4,Países Bajos,PAISES BAJOS,Otras transacciones,5,133.2
4,Perú,PERU,Bienes primarios,41779902.949999996,158207636.76
4,Perú,PERU,Manufacturas basadas en recursos naturales,24792760.49,22717134.97
4,Perú,PERU,Manufacturas de alta tecnología,5626841.14,772104.89
4,Perú,PERU,Manufacturas de baja tecnología,17992382.32,2708121.33
4,Perú,PERU,Manufacturas de tecnología media,39734402.93,13056522.98
4,Perú,PERU,Otras transacciones,654377.86,126881.02
4,Polonia,POLONIA,Bienes primarios,20594160.91,197290934.69
4,Polonia,POLONIA,Manufacturas basadas en recursos naturales,229648.41,289177.36
4,Polonia,POLONIA,Manufacturas de baja tecnología,7529.76,986.16
4,Polonia,POLONIA,Manufacturas de tecnología media,63443.17,22975.19
4,Portugal,PORTUGAL,Bienes primarios,3569499.46,3369043.8
4,Portugal,PORTUGAL,Manufacturas basadas en recursos naturales,14038.56,15694.55
4,Portugal,PORTUGAL,Manufacturas de baja tecnología,72059.19,18942.260000000002
4,Portugal,PORTUGAL,Manufacturas de tecnología media,347026.37,364320
4,Qatar,QATAR,Bienes primarios,146821.15,47388.659999999996
4,Qatar,QATAR,Manufacturas de baja tecnología,7339,18.77
4,Reino Unido,REINO UNIDO,Bienes primarios,42343807.24,76835771.91
4,Reino Unido,REINO UNIDO,Manufacturas basadas en recursos naturales,4912453.18,11642979.92
4,Reino Unido,REINO UNIDO,Manufacturas de alta tecnología,123155.87,1355.81
4,Reino Unido,REINO UNIDO,Manufacturas de baja tecnología,556622,33709.32
4,Reino Unido,REINO UNIDO,Manufacturas de tecnología media,149846.89,81614.37000000001
4,Reino Unido,REINO UNIDO,Otras transacciones,2420,495.44
4,Rep democrática Del Congo,REP DEMOCRATICA DEL CONGO,Bienes primarios,34067.44,27825
4,Rep democrática Del Congo,REP DEMOCRATICA DEL CONGO,Manufacturas basadas en recursos naturales,40268.75,22848
4,Rep democrática Del Congo,REP DEMOCRATICA DEL CONGO,Manufacturas de tecnología media,42411.52,410.16
4,República Checa,REPUBLICA CHECA,Bienes primarios,389035.47000000003,58014.92
4,República Checa,REPUBLICA CHECA,Manufacturas basadas en recursos naturales,769.3,10
4,República Checa,REPUBLICA CHECA,Manufacturas de baja tecnología,95292.09000000001,26832.969999999998
4,República Del Congo,REPUBLICA DEL CONGO,Manufacturas basadas en recursos naturales,375023.2,191855.52
4,República Dominicana,REPUBLICA DOMINICANA,Bienes primarios,13477828.51,134319091.45
4,República Dominicana,REPUBLICA DOMINICANA,Manufacturas basadas en recursos naturales,8824682.39,8247212.98
4,República Dominicana,REPUBLICA DOMINICANA,Manufacturas de alta tecnología,2956955.91,624409.2899999999
4,República Dominicana,REPUBLICA DOMINICANA,Manufacturas de baja tecnología,5515325.69,1415308.67
4,República Dominicana,REPUBLICA DOMINICANA,Manufacturas de tecnología media,11217634.11,4775055
4,República Dominicana,REPUBLICA DOMINICANA,Otras transacciones,116771.29,14346.68
4,Rumania,RUMANIA,Bienes primarios,186594.61999999997,25109.84
4,Rumania,RUMANIA,Manufacturas basadas en recursos naturales,193116.53,10856.08
4,Rumania,RUMANIA,Manufacturas de tecnología media,16958.46,280.28
4,Rusia,RUSIA,Bienes primarios,2418826.87,594075.94
4,San Vicente Y Las Granadinas,SAN VICENTE Y LAS GRANADINAS,Manufacturas basadas en recursos naturales,48681.52,72500
4,Santa Lucía,SANTA LUCIA,Bienes primarios,20654.11,1111.02
4,Santa Lucía,SANTA LUCIA,Manufacturas basadas en recursos naturales,130382.49,111957.47
4,Santa Lucía,SANTA LUCIA,Manufacturas de alta tecnología,69440.53,18458.59
4,Santa Lucía,SANTA LUCIA,Manufacturas de baja tecnología,129311.68,21802.25
4,Santa Lucía,SANTA LUCIA,Manufacturas de tecnología media,43146.89,24541.57
4,Santa Lucía,SANTA LUCIA,Otras transacciones,6.8,50.18
4,Senegal,SENEGAL,Manufacturas basadas en recursos naturales,38655.5,22501.2
4,Senegal,SENEGAL,Manufacturas de alta tecnología,71393,1612
4,Singapur,SINGAPUR,Bienes primarios,1205390,235171.3
4,Singapur,SINGAPUR,Manufacturas de alta tecnología,64752.39,173
4,Singapur,SINGAPUR,Manufacturas de tecnología media,9600,25536
4,Singapur,SINGAPUR,Otras transacciones,200,5
4,Somalia,SOMALIA,Bienes primarios,2400,122
4,Sri Lanka,SRI LANKA,Manufacturas de baja tecnología,19681.74,244.06
4,Sudáfrica,SUDAFRICA,Bienes primarios,707024.5499999999,94783.9
4,Sudáfrica,SUDAFRICA,Manufacturas basadas en recursos naturales,126278.21999999999,13875.91
4,Sudáfrica,SUDAFRICA,Manufacturas de baja tecnología,105780,24127
4,Sudáfrica,SUDAFRICA,Manufacturas de tecnología media,12245,2000
4,Suecia,SUECIA,Bienes primarios,4408476.63,1784343.8
4,Suecia,SUECIA,Manufacturas basadas en recursos naturales,25102.64,22379
4,Suecia,SUECIA,Manufacturas de baja tecnología,19265.7,1121.36
4,Suecia,SUECIA,Manufacturas de tecnología media,1981153.9500000002,542777.9
4,Suiza,SUIZA,Bienes primarios,2447485.1,3107367.1999999997
4,Suiza,SUIZA,Manufacturas basadas en recursos naturales,525849.47,421816.61
4,Suiza,SUIZA,Manufacturas de alta tecnología,34456.43,101.55
4,Suiza,SUIZA,Manufacturas de baja tecnología,161216.43,13258.55
4,Suiza,SUIZA,Manufacturas de tecnología media,677880.5299999999,2989.2799999999997
4,Suiza,SUIZA,Otras transacciones,24101512.27,279.33
4,Surinam,SURINAM,Bienes primarios,2383.41,106
4,Surinam,SURINAM,Manufacturas basadas en recursos naturales,307736.58,385385.12
4,Surinam,SURINAM,Manufacturas de alta tecnología,2430.9,50.18
4,Surinam,SURINAM,Manufacturas de baja tecnología,79878.75,9368.359999999999
4,Surinam,SURINAM,Manufacturas de tecnología media,168697.19,116780.9
4,Surinam,SURINAM,Otras transacciones,211.39,39.2
4,Tailandia,TAILANDIA,Bienes primarios,55236,19268
4,Tailandia,TAILANDIA,Manufacturas basadas en recursos naturales,4103220.9399999995,481223.42
4,Tailandia,TAILANDIA,Manufacturas de alta tecnología,92621.58,3273.33
4,Tailandia,TAILANDIA,Manufacturas de baja tecnología,31877.940000000002,6974
4,Tailandia,TAILANDIA,Manufacturas de tecnología media,76077.82,13847.85
4,Taiwán,TAIWAN,Bienes primarios,50603247.3,499668069
4,Taiwán,TAIWAN,Manufacturas basadas en recursos naturales,231540.57,24808
4,Taiwán,TAIWAN,Manufacturas de alta tecnología,2057.44,22
4,Taiwán,TAIWAN,Manufacturas de baja tecnología,38057.2,44733
4,Taiwán,TAIWAN,Manufacturas de tecnología media,242840.97999999998,82060
4,Tanzania Rep Unida De,TANZANIA REP UNIDA DE,Manufacturas de baja tecnología,98202.06,16160
4,Tanzania Rep Unida De,TANZANIA REP UNIDA DE,Manufacturas de tecnología media,129669.56,850
4,Togo,TOGO,Bienes primarios,389155,163318
4,Trinidad Y Tobago,TRINIDAD Y TOBAGO,Bienes primarios,443214.48,89689.55
4,Trinidad Y Tobago,TRINIDAD Y TOBAGO,Manufacturas basadas en recursos naturales,856056.5,1154022.9
4,Trinidad Y Tobago,TRINIDAD Y TOBAGO,Manufacturas de alta tecnología,185225.49,38076
4,Trinidad Y Tobago,TRINIDAD Y TOBAGO,Manufacturas de baja tecnología,825675.82,114184.73
4,Trinidad Y Tobago,TRINIDAD Y TOBAGO,Manufacturas de tecnología media,630003.26,335416.15
4,Trinidad Y Tobago,TRINIDAD Y TOBAGO,Otras transacciones,26391.54,6408.57
4,Tunicia,TUNICIA,Manufacturas de baja tecnología,2921.41,49.79000000000001
4,Turquía,TURQUIA,Bienes primarios,19008071.52,172164479.96
4,Turquía,TURQUIA,Manufacturas basadas en recursos naturales,29568,112000
4,Turquía,TURQUIA,Manufacturas de alta tecnología,94109.32,232
4,Turquía,TURQUIA,Manufacturas de baja tecnología,654375.99,55943.340000000004
4,Turquía,TURQUIA,Manufacturas de tecnología media,139485.9,73550
4,Turquía,TURQUIA,Otras transacciones,906886.9,11.12
4,Ucrania,UCRANIA,Bienes primarios,1484293.02,11050315
4,Uruguay,URUGUAY,Bienes primarios,196905.47,60477.3
4,Uruguay,URUGUAY,Manufacturas basadas en recursos naturales,273945.38,309156.74
4,Uruguay,URUGUAY,Manufacturas de alta tecnología,112348.38,1643.33
4,Uruguay,URUGUAY,Manufacturas de baja tecnología,579052.63,95261.21
4,Uruguay,URUGUAY,Manufacturas de tecnología media,1775798.89,326517.84
4,Uruguay,URUGUAY,Otras transacciones,2511.5,211.67
4,Uzbekistán,UZBEKISTAN,Bienes primarios,89548.08,17853.85
4,Venezuela,VENEZUELA,Bienes primarios,6662081.9,3893238.21
4,Venezuela,VENEZUELA,Manufacturas basadas en recursos naturales,23553528.27,20569557.69
4,Venezuela,VENEZUELA,Manufacturas de alta tecnología,4072227.84,580090.3200000001
4,Venezuela,VENEZUELA,Manufacturas de baja tecnología,18141270.32,10119160.57
4,Venezuela,VENEZUELA,Manufacturas de tecnología media,31430618.12,17429684.62
4,Venezuela,VENEZUELA,Otras transacciones,404848.48,83369.70999999999
4,Vietnam,VIETNAM,Bienes primarios,4196828.13,515595
4,Vietnam,VIETNAM,Manufacturas basadas en recursos naturales,384166.52,1562425
4,Vietnam,VIETNAM,Manufacturas de alta tecnología,16590.04,1
4,Vietnam,VIETNAM,Manufacturas de tecnología media,130657.5,24171.63
5,Albania,ALBANIA,Bienes primarios,146179.13,19244
5,Albania,ALBANIA,Manufacturas de baja tecnología,10707.15,50.25
5,Alemania,ALEMANIA,Bienes primarios,76035932.71,123070928.83
5,Alemania,ALEMANIA,Manufacturas basadas en recursos naturales,3017898.52,2578264.29
5,Alemania,ALEMANIA,Manufacturas de alta tecnología,303339.52999999997,57103.38
5,Alemania,ALEMANIA,Manufacturas de baja tecnología,3408095.66,217491.35
5,Alemania,ALEMANIA,Manufacturas de tecnología media,1815631.38,442559.87
5,Alemania,ALEMANIA,Otras transacciones,174.52,5.9
5,Andorra,ANDORRA,Bienes primarios,6003,807.73
5,Angola,ANGOLA,Manufacturas basadas en recursos naturales,289065.07,151223.76
5,Angola,ANGOLA,Manufacturas de baja tecnología,6269.27,2229.39
5,Angola,ANGOLA,Manufacturas de tecnología media,20752.41,6544.91
5,Anguilla,ANGUILLA,Manufacturas basadas en recursos naturales,2832.7,3307.32
5,Antigua Y Barbuda,ANTIGUA Y BARBUDA,Manufacturas de baja tecnología,132144.9,5096.13
5,Arabia Saudita,ARABIA SAUDITA,Bienes primarios,5106282.75,623345.1
5,Arabia Saudita,ARABIA SAUDITA,Manufacturas basadas en recursos naturales,629014.39,119015
5,Arabia Saudita,ARABIA SAUDITA,Manufacturas de alta tecnología,28646.050000000003,408.2
5,Arabia Saudita,ARABIA SAUDITA,Manufacturas de baja tecnología,286139.3,41913.1
5,Arabia Saudita,ARABIA SAUDITA,Manufacturas de tecnología media,2046.48,48.12
5,Argelia,ARGELIA,Bienes primarios,966804,1462309
5,Argelia,ARGELIA,Manufacturas de tecnología media,8537,1000
5,Argentina,ARGENTINA,Bienes primarios,6140172.98,36098629.54
5,Argentina,ARGENTINA,Manufacturas basadas en recursos naturales,3008350.74,3265375.71
5,Argentina,ARGENTINA,Manufacturas de alta tecnología,302639.38999999996,21010.170000000002
5,Argentina,ARGENTINA,Manufacturas de baja tecnología,2353456.93,488296.52
5,Argentina,ARGENTINA,Manufacturas de tecnología media,13878950.96,2378204.15
5,Argentina,ARGENTINA,Otras transacciones,112044.10999999999,28557.4
5,Armenia,ARMENIA,Bienes primarios,9214.43,1721
5,Armenia,ARMENIA,Manufacturas de baja tecnología,118835.03,15570
5,Australia,AUSTRALIA,Bienes primarios,11804385.030000001,1400289.89
5,Australia,AUSTRALIA,Manufacturas basadas en recursos naturales,437707.62,202419.81
5,Australia,AUSTRALIA,Manufacturas de alta tecnología,7707.93,179.68
5,Australia,AUSTRALIA,Manufacturas de baja tecnología,344605.45,29460.460000000003
5,Australia,AUSTRALIA,Manufacturas de tecnología media,115817.55,16886.71
5,Australia,AUSTRALIA,Otras transacciones,466.96,207.82
5,Austria,AUSTRIA,Bienes primarios,102763.35,12454.14
5,Austria,AUSTRIA,Manufacturas de baja tecnología,457.28,160
5,Austria,AUSTRIA,Manufacturas de tecnología media,40781.86,210
5,Azerbaiján,AZERBAIJAN,Bienes primarios,15286.01,2861
5,Bahamas,BAHAMAS,Bienes primarios,8718.57,681.18
5,Bahamas,BAHAMAS,Manufacturas basadas en recursos naturales,113748.17,131878.98
5,Bahamas,BAHAMAS,Manufacturas de alta tecnología,62205.95,18520.6
5,Bahamas,BAHAMAS,Manufacturas de baja tecnología,286348.02,18031.82
5,Bahamas,BAHAMAS,Manufacturas de tecnología media,143093.59,42056.67
5,Bahrein,BAHREIN,Bienes primarios,40974.81,4118.3
5,Bahrein,BAHREIN,Manufacturas basadas en recursos naturales,484.36,400
5,Bahrein,BAHREIN,Manufacturas de alta tecnología,16927.28,273.6
5,Barbados,BARBADOS,Bienes primarios,44922.51,3555.71
5,Barbados,BARBADOS,Manufacturas basadas en recursos naturales,259282.57,394296.25
5,Barbados,BARBADOS,Manufacturas de alta tecnología,54174.4,17769.66
5,Barbados,BARBADOS,Manufacturas de baja tecnología,271631.81,26136.72
5,Barbados,BARBADOS,Manufacturas de tecnología media,40014.21,16929.12
5,Belarus,BELARUS,Bienes primarios,287727.67,31024.94
5,Belice,BELICE,Bienes primarios,49130.78999999999,3390.6
5,Belice,BELICE,Manufacturas basadas en recursos naturales,33136.8,8060.11
5,Belice,BELICE,Manufacturas de alta tecnología,639523.9099999999,24130.3
5,Belice,BELICE,Manufacturas de baja tecnología,55407.93,6254.6500000000005
5,Belice,BELICE,Manufacturas de tecnología media,13680.15,1733.41
5,Bolivia,BOLIVIA,Bienes primarios,256314.22999999998,63420.96
5,Bolivia,BOLIVIA,Manufacturas basadas en recursos naturales,2195674,1268438.59
5,Bolivia,BOLIVIA,Manufacturas de alta tecnología,1205814.83,90945.39
5,Bolivia,BOLIVIA,Manufacturas de baja tecnología,1490327.4,209669.79
5,Bolivia,BOLIVIA,Manufacturas de tecnología media,3244505.64,1710632.01
5,Bolivia,BOLIVIA,Otras transacciones,9434.34,319.09
5,Bosnia Y Herzegovina,BOSNIA Y HERZEGOVINA,Bienes primarios,12887.51,2391
5,Brasil,BRASIL,Bienes primarios,22612694.55,179934923.56
5,Brasil,BRASIL,Manufacturas basadas en recursos naturales,40921583.95,104714935.63
5,Brasil,BRASIL,Manufacturas de alta tecnología,1447101.83,18144.05
5,Brasil,BRASIL,Manufacturas de baja tecnología,4470844.43,865912.6799999999
5,Brasil,BRASIL,Manufacturas de tecnología media,63216009.79,45569289.72
5,Brasil,BRASIL,Otras transacciones,247.58,92.22
5,Bulgaria,BULGARIA,Bienes primarios,15949.6,2397.3
5,Bulgaria,BULGARIA,Manufacturas basadas en recursos naturales,1575854.07,7048930
5,Bulgaria,BULGARIA,Manufacturas de baja tecnología,18017.36,61.05000000000001
5,Bulgaria,BULGARIA,Manufacturas de tecnología media,1754,60
5,Burundi,BURUNDI,Manufacturas de tecnología media,60000,1256
5,Bélgica,BELGICA,Bienes primarios,65190822.99,68179270.98
5,Bélgica,BELGICA,Manufacturas basadas en recursos naturales,17115000.05,81687485.88
5,Bélgica,BELGICA,Manufacturas de alta tecnología,8218.17,66.84
5,Bélgica,BELGICA,Manufacturas de baja tecnología,227709.78999999998,8984.48
5,Bélgica,BELGICA,Manufacturas de tecnología media,131573.75,24095.85
5,Bélgica,BELGICA,Otras transacciones,15,3
5,Camboya,CAMBOYA,Bienes primarios,162341.57,19214
5,Camerún,CAMERUN,Manufacturas de baja tecnología,202410,51675
5,Canadá,CANADA,Bienes primarios,54320637.73,122295556.34
5,Canadá,CANADA,Manufacturas basadas en recursos naturales,3792167.59,3248307.48
5,Canadá,CANADA,Manufacturas de alta tecnología,1197909.62,56138.659999999996
5,Canadá,CANADA,Manufacturas de baja tecnología,2027416.02,198965.11000000002
5,Canadá,CANADA,Manufacturas de tecnología media,1566610.57,528700.3
5,Canadá,CANADA,Otras transacciones,68676620.69,1502.02
5,Chile,CHILE,Bienes primarios,29543187.900000002,297614122.12
5,Chile,CHILE,Manufacturas basadas en recursos naturales,16306998.55,15246793.51
5,Chile,CHILE,Manufacturas de alta tecnología,3553121.92,2166337.5
5,Chile,CHILE,Manufacturas de baja tecnología,7731021.5,2057632.26
5,Chile,CHILE,Manufacturas de tecnología media,15767856.85,5394076.21
5,Chile,CHILE,Otras transacciones,220935.35,8270.369999999999
5,China,CHINA,Bienes primarios,78828944.58,551291874.38
5,China,CHINA,Manufacturas basadas en recursos naturales,22095179.19,5414364.38
5,China,CHINA,Manufacturas de alta tecnología,62354.56,384.86
5,China,CHINA,Manufacturas de baja tecnología,719401.83,18262.03
5,China,CHINA,Manufacturas de tecnología media,23043923.32,8897391.18
5,Chipre,CHIPRE,Bienes primarios,5319,322
5,Colombia,COLOMBIA,Bienes primarios,115254.59,5508.9800000000005
5,Colombia,COLOMBIA,Manufacturas basadas en recursos naturales,425037.79,62088.11
5,Colombia,COLOMBIA,Manufacturas de alta tecnología,59729.93,769.47
5,Colombia,COLOMBIA,Manufacturas de baja tecnología,583207.7,6262.58
5,Colombia,COLOMBIA,Manufacturas de tecnología media,1239.7600000000002,26.67
5,Colombia,COLOMBIA,Otras transacciones,1169.06,128.48000000000002
5,Corea del Sur,COREA DEL SUR,Bienes primarios,135434133.45,1412747974.35
5,Corea del Sur,COREA DEL SUR,Manufacturas basadas en recursos naturales,2729044.05,770010.38
5,Corea del Sur,COREA DEL SUR,Manufacturas de alta tecnología,3210,169.04000000000002
5,Corea del Sur,COREA DEL SUR,Manufacturas de baja tecnología,30459.22,5047.11
5,Corea del Sur,COREA DEL SUR,Otras transacciones,10.5,98.47
5,Costa De Marfil,COSTA DE MARFIL,Bienes primarios,44443379.72,107604000
5,Costa De Marfil,COSTA DE MARFIL,Manufacturas basadas en recursos naturales,195254.2,115885.44
5,Costa De Marfil,COSTA DE MARFIL,Manufacturas de alta tecnología,110302.72,8922.1
5,Costa De Marfil,COSTA DE MARFIL,Manufacturas de baja tecnología,244329.24,81672.1
5,Costa De Marfil,COSTA DE MARFIL,Manufacturas de tecnología media,218114.40999999997,36764.9
5,Costa Rica,COSTA RICA,Bienes primarios,832327.78,1162814.34
5,Costa Rica,COSTA RICA,Manufacturas basadas en recursos naturales,7158868.21,5834543.12
5,Costa Rica,COSTA RICA,Manufacturas de alta tecnología,2787514.08,142305.45
5,Costa Rica,COSTA RICA,Manufacturas de baja tecnología,9160873.79,1935004.05
5,Costa Rica,COSTA RICA,Manufacturas de tecnología media,14212863.74,4578098.12
5,Costa Rica,COSTA RICA,Otras transacciones,146546.72999999998,10927.410000000002
5,Croacia,CROACIA,Bienes primarios,498516.5,1266985.44
5,Croacia,CROACIA,Manufacturas basadas en recursos naturales,12762.5,25000
5,Cuba,CUBA,Bienes primarios,340693.44,353711.54
5,Cuba,CUBA,Manufacturas basadas en recursos naturales,4861958.53,4547583.77
5,Cuba,CUBA,Manufacturas de alta tecnología,9853.2,14949.2
5,Cuba,CUBA,Manufacturas de baja tecnología,521920.07999999996,66723.01
5,Cuba,CUBA,Manufacturas de tecnología media,848584.3,733989.29
5,Cuba,CUBA,Otras transacciones,200,28
5,Dinamarca,DINAMARCA,Bienes primarios,2824281.77,29789962.3
5,Dinamarca,DINAMARCA,Manufacturas basadas en recursos naturales,15292.6,18172.04
5,Dinamarca,DINAMARCA,Manufacturas de alta tecnología,21507.6,256
5,Dinamarca,DINAMARCA,Manufacturas de baja tecnología,27653.710000000003,5548.5599999999995
5,Dinamarca,DINAMARCA,Manufacturas de tecnología media,8480,6684.74
