Mes,Departamento,Departamento_join,CIIU,fob_total,kg_total
7,Caldas,CALDAS,Fabricación de componentes y tableros electrónicos,454.78,9.53
7,Caldas,CALDAS,Fabricación de dispositivos de cableado,33954.6,3173
7,Caldas,CALDAS,"Fabricación de equipo de medición, prueba, navegación y control",1600.68,39.629999999999995
7,Caldas,CALDAS,Fabricación de equipos eléctricos de iluminación,81.85,1.73
7,Caldas,CALDAS,Fabricación de fibras sintéticas y artificiales,40250,23000
7,Caldas,CALDAS,Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.,4581.44,249.66
7,Caldas,CALDAS,Fabricación de formas básicas de plástico,298149.93,154277.31
7,Caldas,CALDAS,Fabricación de herramientas manuales con motor,441.14,23
7,Caldas,CALDAS,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",259109.76,148390.9
7,Caldas,CALDAS,"Fabricación de maquinaria para la elaboración de alimentos, bebidas y tabaco",27073.38,980
7,Caldas,CALDAS,"Fabricación de maquinaria para la elaboración de productos textiles, prendas de vestir y cueros",48.56,4.88
7,Caldas,CALDAS,Fabricación de maquinaria y equipo de oficina (excepto computadoras y equipo periférico),47,4
7,Caldas,CALDAS,Fabricación de motocicletas,97297.23,8636.25
7,Caldas,CALDAS,Fabricación de muebles,61492.61,10899.87
7,Caldas,CALDAS,"Fabricación de otras bombas, compresores, grifos y válvulas",6338.85,1091.83
7,Caldas,CALDAS,Fabricación de otros artículos de papel y cartón,4002.95,704.86
7,Caldas,CALDAS,Fabricación de otros artículos textiles n.c.p.,1066.44,24.97
7,Caldas,CALDAS,Fabricación de otros productos de cerámica y porcelana,56754.5,12481
7,Caldas,CALDAS,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",2620.29,753.19
7,Caldas,CALDAS,Fabricación de otros productos elaborados de metal n.c.p.,76637.49,17752.78
7,Caldas,CALDAS,Fabricación de otros productos químicos n.c.p.,833922.34,165680
7,Caldas,CALDAS,"Fabricación de otros tipos de calzado, excepto calzado de cuero y piel",96635.7,26798.62
7,Caldas,CALDAS,Fabricación de otros tipos de equipo de transporte n.c.p.,163892.37,82362.5
7,Caldas,CALDAS,Fabricación de otros tipos de maquinaria y equipo de uso especial n.c.p.,3600,1.7
7,Caldas,CALDAS,Fabricación de otros tipos de maquinaria y equipo de uso general n.c.p.,176324.69,7114.28
7,Caldas,CALDAS,"Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón.",545,116.5
7,Caldas,CALDAS,"Fabricación de partes y piezas de madera, de carpintería y ebanistería para la construcción",57843.96,1034.61
7,Caldas,CALDAS,"Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",142320.24,26527.56
7,Caldas,CALDAS,"Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",8348.440000000002,19937.1
7,Caldas,CALDAS,Fabricación de plásticos en formas primarias,4459.45,1165.3
7,Caldas,CALDAS,"Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",563716.41,20000
7,Caldas,CALDAS,Fabricación de productos metálicos para uso estructural,24383.46,7993.7
7,Caldas,CALDAS,Fabricación de pulpas (pastas) celulósicas; papel y cartón,757.4399999999999,19
7,Caldas,CALDAS,Industrias básicas de hierro y de acero,29177.44,34124
7,Caldas,CALDAS,Industrias básicas de otros metales no ferrosos,2671.83,21.78
7,Caldas,CALDAS,Otras industrias manufactureras n.c.p.,12152.21,3335.58
7,Caldas,CALDAS,Otros derivados del café,7467256.37,351662.35
7,Caldas,CALDAS,Otros trabajos de edición,63.910000000000004,34.6
7,Caldas,CALDAS,"Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",1965952.5,904767.45
7,Caldas,CALDAS,Trilla de café,66517320.99,8254443
7,Casanare,CASANARE,Extracción de petróleo crudo,63094099.38,137497626
7,Casanare,CASANARE,Fabricación de otros productos elaborados de metal n.c.p.,60,8
7,Cauca,CAUCA,Cría de aves de corral,155228.4,60112
7,Cauca,CAUCA,Cultivo de plantas textiles,24375,19440
7,Cauca,CAUCA,"Descafeinado, tostión y molienda del café",158572.88,13656
7,Cauca,CAUCA,"Elaboración de cacao, chocolate y productos de confitería",122052.05,41481.200000000004
7,Cauca,CAUCA,Elaboración de otros productos alimenticios n.c.p.,126033.18000000001,90912.69
7,Cauca,CAUCA,Elaboración de panela,742700.91,762903
7,Cauca,CAUCA,Elaboración de productos de molinería,46224,7209.2
7,Cauca,CAUCA,Elaboración de productos de panadería,18710.64,1995.52
7,Cauca,CAUCA,Elaboración de productos lácteos,1028.7,270
7,Cauca,CAUCA,Elaboración y refinación de azúcar,5690837.89,9528857
7,Cauca,CAUCA,Extracción de oro y otros metales preciosos,873974.8899999999,473160
7,Cauca,CAUCA,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",33001.6,2178.7799999999997
7,Cauca,CAUCA,Fabricación de artículos de plástico n.c.p.,35709.89,3749.88
7,Cauca,CAUCA,"Fabricación de equipo de medición, prueba, navegación y control",242653.7,14499
7,Cauca,CAUCA,Fabricación de formas básicas de caucho y otros productos de caucho n.c.p.,43295.020000000004,4352
7,Cauca,CAUCA,Fabricación de formas básicas de plástico,10092.73,4707.9
7,Cauca,CAUCA,"Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",4295030.09,2541419.75
7,Cauca,CAUCA,Fabricación de locomotoras y de material rodante para ferrocarriles,20464.6,1827
7,Cauca,CAUCA,Fabricación de muebles,2447.08,429.09
7,Cauca,CAUCA,Fabricación de otros artículos de papel y cartón,407393.16,110331.89
7,Cauca,CAUCA,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",676.8,34.41
7,Cauca,CAUCA,Fabricación de otros productos elaborados de metal n.c.p.,23068.559999999998,1495.85
7,Cauca,CAUCA,Fabricación de otros productos minerales no metálicos n.c.p.,7864.8,443.98
7,Cauca,CAUCA,Fabricación de otros productos químicos n.c.p.,1166.14,1023
7,Cauca,CAUCA,"Fabricación de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",929,98.88
7,Cauca,CAUCA,Fabricación de plaguicidas y otros productos químicos de uso agropecuario,39490.54,3671.6
7,Cauca,CAUCA,Fabricación de productos de la refinación del petróleo,1658.55,495
7,Cauca,CAUCA,Fabricación de productos metálicos para uso estructural,106589.19,33871.520000000004
7,Cauca,CAUCA,Fabricación de pulpas (pastas) celulósicas; papel y cartón,174427.21000000002,156704
7,Cauca,CAUCA,Fabricación de sustancias y productos químicos básicos,75698.63,148770
7,Cauca,CAUCA,Industrias básicas de otros metales no ferrosos,69784.7,27412.3
7,Cauca,CAUCA,"Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",137790.48,36365.8
7,Cauca,CAUCA,Trilla de café,1952046.64,201829
7,Cesar,CESAR,"Confección de prendas de vestir, excepto prendas de piel",888.3299999999999,9
7,Cesar,CESAR,Cultivo de frutas tropicales y subtropicales,52832.57,63360
7,Cesar,CESAR,Extracción de hulla (carbón de piedra),212846189.53,2618336460
7,Cesar,CESAR,Extracción de madera,46774.8,140580
7,Cesar,CESAR,Fabricación de equipo de elevación y manipulación,199133,465050
7,Cesar,CESAR,Fabricación de otros productos químicos n.c.p.,132243.06,130796
7,Cesar,CESAR,Fabricación de vehículos automotores y sus motores,9000,1400
7,Cesar,CESAR,Trilla de café,4253593.9,541936
7,Chocó,CHOCO,Extracción de madera,472088.24,1463593
7,Chocó,CHOCO,Extracción de oro y otros metales preciosos,10841.18,2.56
7,Chocó,CHOCO,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",820.9499999999999,9
7,Chocó,CHOCO,Industrias básicas de metales preciosos,1249439.4,13.42
7,Cundinamarca,CUNDINAMARCA,Actividades de impresión,26822.690000000002,9099.67
7,Cundinamarca,CUNDINAMARCA,"Confección de artículos con materiales textiles, excepto prendas de vestir",156916.41999999998,8777.83
7,Cundinamarca,CUNDINAMARCA,"Confección de prendas de vestir, excepto prendas de piel",991866.82,39292.08
7,Cundinamarca,CUNDINAMARCA,Cría de aves de corral,437850,32640
7,Cundinamarca,CUNDINAMARCA,"Cultivo de cereales (excepto arroz), legumbres y semillas oleaginosas",946.05,487.5
7,Cundinamarca,CUNDINAMARCA,Cultivo de especias y de plantas aromáticas y medicinales,960321.38,223337.78
7,Cundinamarca,CUNDINAMARCA,Cultivo de flor de corte,68013474.92000009,9401027.21
7,Cundinamarca,CUNDINAMARCA,Cultivo de frutas tropicales y subtropicales,10178119.05,3370811.19
7,Cundinamarca,CUNDINAMARCA,"Cultivo de hortalizas, raíces y tubérculos",253068.16999999998,80234.78
7,Cundinamarca,CUNDINAMARCA,Cultivo de plantas con las que se preparan bebidas,423000,50000
7,Cundinamarca,CUNDINAMARCA,Cultivo de plátano y banano,8029.26,2405.5
7,Cundinamarca,CUNDINAMARCA,Curtido y recurtido de cueros; recurtido y teñido de pieles,323617.52,101211
7,Cundinamarca,CUNDINAMARCA,"Descafeinado, tostión y molienda del café",1494364.43,105559.78
7,Cundinamarca,CUNDINAMARCA,"Destilación, rectificación y mezcla de bebidas alcohólicas",5580,9000
7,Cundinamarca,CUNDINAMARCA,Edición de libros,445249.17,62995.26
7,Cundinamarca,CUNDINAMARCA,"Edición de periódicos, revistas y otras publicaciones periódicas",336079.63,89220.3
7,Cundinamarca,CUNDINAMARCA,Elaboración de alimentos preparados para animales,1702105.8599999999,743035.61
7,Cundinamarca,CUNDINAMARCA,Elaboración de almidones y productos derivados del almidón,101351.44,37310.04
7,Cundinamarca,CUNDINAMARCA,"Elaboración de bebidas no alcohólicas, producción de aguas minerales y de otras aguas embotelladas",509771.51,398486.92
7,Cundinamarca,CUNDINAMARCA,"Elaboración de cacao, chocolate y productos de confitería",1624422.55,675453.09
7,Cundinamarca,CUNDINAMARCA,"Elaboración de macarrones, fideos, alcuzcuz y productos farináceos similares",1011357.3600000001,947822.52
7,Cundinamarca,CUNDINAMARCA,Elaboración de otros productos alimenticios n.c.p.,3201356.9,1540386.8
7,Cundinamarca,CUNDINAMARCA,Elaboración de panela,686688.62,846360
7,Cundinamarca,CUNDINAMARCA,Elaboración de productos de molinería,2044902.1600000001,833283.33
7,Cundinamarca,CUNDINAMARCA,Elaboración de productos de panadería,1036627.21,312558.61
7,Cundinamarca,CUNDINAMARCA,Elaboración de productos lácteos,472781.95999999996,172891.08000000002
7,Cundinamarca,CUNDINAMARCA,"Extracción de arcillas de uso industrial, caliza, caolín y bentonitas",51848,1320000
7,Cundinamarca,CUNDINAMARCA,Extracción de halita (sal),40219.479999999996,218760.98
7,Cundinamarca,CUNDINAMARCA,Extracción de hulla (carbón de piedra),10511495.89,65152430
7,Cundinamarca,CUNDINAMARCA,Extracción de otros minerales no metálicos n.c.p.,14852.48,19550
7,Cundinamarca,CUNDINAMARCA,"Extracción de piedra, arena, arcillas comunes, yeso y anhidrita",11558.25,114850
7,Cundinamarca,CUNDINAMARCA,Fabricación de abonos y compuestos inorgánicos nitrogenados,113408,25696.35
7,Cundinamarca,CUNDINAMARCA,"Fabricación de aeronaves, naves espaciales y de maquinaria conexa",18081.67,135.85
7,Cundinamarca,CUNDINAMARCA,Fabricación de aparatos de distribución y control de la energía eléctrica,3574812.17,190274.59999999998
7,Cundinamarca,CUNDINAMARCA,Fabricación de aparatos de uso doméstico,473960.55,69256.05
7,Cundinamarca,CUNDINAMARCA,Fabricación de aparatos electrónicos de consumo,1522.29,17.52
7,Cundinamarca,CUNDINAMARCA,"Fabricación de artículos de cuchillería, herramientas de mano y artículos de ferretería",329616.89,18994.489999999998
7,Cundinamarca,CUNDINAMARCA,"Fabricación de artículos de hormigón, cemento y yeso",206227.44,617168.55
7,Cundinamarca,CUNDINAMARCA,Fabricación de artículos de plástico n.c.p.,3063513.02,673114.0700000001
7,Cundinamarca,CUNDINAMARCA,Fabricación de artículos de punto y ganchillo,67243.52,3260.14
7,Cundinamarca,CUNDINAMARCA,"Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería",199526.76,28833.28
7,Cundinamarca,CUNDINAMARCA,"Fabricación de artículos de viaje, bolsos de mano y artículos similares; artículos de talabartería y guarnicionería elaborados en otros materiales",44464.94,3641.09
7,Cundinamarca,CUNDINAMARCA,Fabricación de bicicletas y de sillas de ruedas para personas con discapacidad,10346.57,1832
7,Cundinamarca,CUNDINAMARCA,"Fabricación de calzado de cuero y piel, con cualquier tipo de suela",106099.3,5421.86
